time,accn_ir_7
69934,-0.75174978
69935,-0.290271577
69936,0.298230898
69937,0.278738683
69938,-0.164221916
69939,-0.0060101
69940,0.374575409
69941,0.13108515
69942,-0.202231737
69943,-0.590126826
69944,-0.102659002
69945,0.767668423
69946,0.320322076
69947,-0.535548623
69948,0.004060878
69949,0.690674172
69950,0.262982475
69951,-0.272241277
69952,-0.259571337
69953,-0.18842475
69954,0.175592375
69955,0.539771936
69956,-0.2561602
69957,-0.421844032
69958,0.518817804
69959,0.509721437
69960,-0.385133693
69961,-0.511183353
69962,0.350047705
69963,0.230657884
69964,-0.370352096
69965,0.027126667
69966,0.11938982
69967,-0.134333852
69968,0.324220519
69969,0.509721437
69970,-0.101521956
69971,-0.286535569
69972,0.037197645
69973,0.052628982
69974,0.028426148
69975,0.145866747
69976,-0.0060101
69977,-0.142780479
69978,0.086902794
69979,0.135308463
69980,-0.210678363
69981,-0.264444391
69982,-0.032162156
69983,-0.055552814
69984,-0.038334691
69985,0.080242954
69986,-0.000487305
69987,0.166658443
69988,0.370027226
69989,-0.017055689
69990,-0.313662236
69991,0.03070024
69992,0.181602475
69993,-0.114841637
69994,-0.013157246
69995,0.070821717
69996,-0.104608224
69997,0.006172535
69998,0.106882315
69999,-0.076182076
70000,-0.23147006
70001,-0.047918363
70002,-0.002274092
70003,-0.130435409
70004,0.024527705
70005,0.305215609
70006,0.124912615
70007,-0.161460519
70008,0.18208978
70009,0.291571058
70010,0.115978683
70011,0.086253054
70012,-0.098435689
70013,-0.056852295
70014,0.04970515
70015,-0.369702355
70016,-0.587365429
70017,0.071309022
70018,0.328768703
70019,-0.105095529
70020,-0.101034651
70021,0.106557445
70022,0.057826906
70023,0.027126667
70024,0.089014451
70025,-0.053928463
70026,-0.034111377
70027,0.368402874
70028,0.573233573
70029,0.262982475
70030,-0.124912615
70031,0.035085988
70032,0.090313932
70033,-0.26980475
70034,-0.309601357
70035,-0.142780479
70036,-0.065298922
70037,-0.03070024
70038,0.088527146
70039,0.03134998
70040,-0.336890459
70041,-0.109968583
70042,0.392768144
70043,0.135308463
70044,-0.171693932
70045,0.11272998
70046,0.283611737
70047,0.039634172
70048,-0.028426148
70049,0.163409741
70050,0.096486467
70051,-0.073420679
70052,0.20645505
70053,0.235530938
70054,-0.173968024
70055,-0.162272695
70056,0.052466547
70057,-0.05604012
70058,-0.191511018
70059,-0.024365269
70060,0.03800982
70061,0.0120202
70062,0.145704311
70063,0.142455609
70064,-0.085928184
70065,-0.218962555
70066,-0.067573014
70067,0.094862116
70068,-0.055877685
70069,-0.140668822
70070,0.073095808
70071,0.221561517
70072,0.145704311
70073,-0.0934002
70074,-0.035573293
70075,0.151227106
70076,0.000487305
70077,-0.115816248
70078,0.007796886
70079,-0.142293174
70080,-0.636745709
70081,0.019492216
70082,1.044782754
70083,0.63869493
70084,0.065136487
70085,-0.281012774
70086,-0.38220986
70087,0.053603593
70088,0.171531497
70089,-0.694897485
70090,-0.924743194
70091,0.869190379
70092,1.203644311
70093,-0.741029062
70094,-0.748338643
70095,0.750612735
70096,0.27581485
70097,-0.791059082
70098,-0.35654511
70099,0.177216727
70100,0.10704475
70101,0.492503313
70102,0.510208743
70103,-0.313662236
70104,0.082517046
70105,0.622288982
70106,-0.315773892
70107,-0.796744311
70108,0.136770379
70109,0.550167784
70110,-0.26249517
70111,-0.277276766
70112,0.439224591
70113,0.131897325
70114,-0.29481976
70115,-0.03134998
70116,-0.000974611
70117,-0.172506108
70118,-0.032324591
70119,0.154475808
70120,0.125887226
70121,0.159023992
70122,0.013319681
70123,-0.077968862
70124,0.166171138
70125,0.176242116
70126,-0.010395848
70127,-0.114354331
70128,-0.064486747
70129,-0.075532335
70130,-0.052628982
70131,0.11906495
70132,-0.026152056
70133,-0.086253054
70134,0.152689022
70135,0.066273533
70136,-0.171044192
70137,-0.033461637
70138,0.195084591
70139,-0.070334411
70140,-0.183389261
70141,0.172343673
70142,0.180627864
70143,-0.124425309
70144,-0.030212934
70145,0.278738683
70146,0.02533988
70147,-0.282312255
70148,-0.071958762
70149,0.095186986
70150,0.023877964
70151,0.046456447
70152,0.010070978
70153,-0.272403713
70154,-0.239916687
70155,0.360930858
70156,0.539609501
70157,-0.151389541
70158,-0.064486747
70159,0.260708383
70160,-0.46959996
70161,-0.118252774
70162,0.386108303
70163,-0.591101437
70164,-0.143592655
70165,0.948296287
70166,-0.091126108
70167,-0.635283792
70168,0.420219681
70169,0.308464311
70170,-0.711465868
70171,-0.271429102
70172,0.449620439
70173,-0.236667984
70174,-0.144892136
70175,0.69473505
70176,0.054253333
70177,-0.400727465
70178,0.511183353
70179,0.443772774
70180,-0.491528703
70181,-0.199307904
70182,0.541721158
70183,0.185500918
70184,-0.323570778
70185,0.102821437
70186,0.207267226
70187,-0.05668986
70188,0.113542156
70189,-0.077481557
70190,-0.338027505
70191,-0.05003002
70192,0.11305485
70193,0.072770938
70194,0.076344511
70195,-0.027776407
70196,0.007472016
70197,0.151551976
70198,0.175592375
70199,0.023390659
70200,-0.058314212
70201,0.110455888
70202,0.105582834
70203,-0.128161317
70204,-0.023228224
70205,0.102334132
70206,-0.19346024
70207,-0.119227385
70208,0.134333852
70209,-0.043857485
70210,-0.270779361
70211,0.099085429
70212,0.218150379
70213,-0.217500639
70214,-0.136932814
70215,0.068060319
70216,0.012507505
70217,-0.023228224
70218,0.104283353
70219,0.034923553
70220,0.019492216
70221,0.106557445
70222,-0.00568523
70223,-0.069684671
70224,-0.033299202
70225,0.13774499
70226,0.067410579
70227,0.022253613
70228,0.211977844
70229,-0.052953852
70230,-0.499000719
70231,-0.46959996
70232,-0.081867305
70233,0.238617206
70234,0.208241836
70235,-0.051816806
70236,-0.011857764
70237,0.628623952
70238,0.454493493
70239,-0.58834004
70240,-0.36352982
70241,0.551467265
70242,0.339164551
70243,-0.378798723
70244,-0.009096367
70245,0.489904351
70246,0.183226826
70247,-0.076506946
70248,-0.240566427
70249,-0.378311417
70250,-0.391468663
70251,-0.0934002
70252,0.01234507
70253,-0.082029741
70254,0.243490259
70255,0.34420004
70256,0.039796607
70257,-0.035573293
70258,0.182414651
70259,0.091126108
70260,-0.094699681
70261,0.117927904
70262,0.395204671
70263,0.33185497
70264,0.077481557
70265,-0.025177445
70266,0.007309581
70267,0.016243513
70268,-0.307002395
70269,-0.355895369
70270,-0.049542715
70271,0.012507505
70272,0.098435689
70273,-0.002923832
70274,-0.157562076
70275,0.126699401
70276,0.315449022
70277,0.015918643
70278,-0.178191337
70279,-0.002761397
70280,0.140181517
70281,-0.002274092
70282,-0.079755649
70283,0.098598124
70284,0.141156128
70285,0.049867585
70286,-0.000812176
70287,-0.027451537
70288,-0.070659281
70289,-0.073095808
70290,-0.222211257
70291,-0.199307904
70292,0.150577365
70293,0.120526866
70294,0.068222754
70295,0.19410998
70296,0.055877685
70297,-0.121339042
70298,-0.013319681
70299,-0.098110818
70300,-0.135146028
70301,0.065136487
70302,0.31252519
70303,0.379610898
70304,-0.736480878
70305,-0.953656647
70306,-0.056202555
70307,0.191835888
70308,0.183064391
70309,0.017380559
70310,0.045156966
70311,0.306027784
70312,0.573233573
70313,-0.4129101
70314,-1.025290539
70315,0.532137485
70316,1.102772096
70317,-0.200607385
70318,-0.303916128
70319,0.75077517
70320,0.553091617
70321,-0.122963393
70322,-0.335103673
70323,-0.434676407
70324,-0.324220519
70325,0.329418443
70326,0.185988224
70327,-0.561050938
70328,0.265256567
70329,0.727059641
70330,-0.285236088
70331,-0.583629421
70332,0.137907425
70333,0.222860998
70334,-0.270292056
70335,0.042882874
70336,0.371001836
70337,0.091288543
70338,0.104770659
70339,0.242840519
70340,-0.033624072
70341,-0.172668543
70342,-0.083004351
70343,-0.250312535
70344,-0.139694212
70345,0.392768144
70346,0.28751018
70347,-0.280038164
70348,-0.091126108
70349,0.265419002
70350,0.07504503
70351,-0.099085429
70352,-0.094212375
70353,-0.114029461
70354,0.015593772
70355,0.143917525
70356,-0.089664192
70357,-0.074232854
70358,0.226272136
70359,0.221723952
70360,-0.046618882
70361,-0.149440319
70362,0.033948942
70363,0.005847665
70364,-0.185500918
70365,-0.07504503
70366,-0.024040399
70367,-0.04337018
70368,0.126861836
70369,0.120851737
70370,0.021928743
70371,-0.074557725
70372,-0.116790858
70373,-0.138557166
70374,-0.127836447
70375,0.119714691
70376,0.254698283
70377,0.192323194
70378,0.151714411
70379,-0.092425589
70380,-0.357357285
70381,-0.16909497
70382,0.226597006
70383,0.234556327
70384,-0.12572479
70385,-0.048243234
70386,0.221236647
70387,0.027126667
70388,-0.479021198
70389,-0.485681038
70390,0.381072814
70391,0.499812894
70392,-0.127674012
70393,-0.134658723
70394,0.281337645
70395,0.327794092
70396,-0.030537804
70397,-0.164384351
70398,-0.123613134
70399,0.147166228
70400,0.508259521
70401,0.225297525
70402,-0.394717365
70403,-0.157399641
70404,0.279063553
70405,-0.098760559
70406,-0.435975888
70407,-0.097785948
70408,0.302941517
70409,0.101846826
70410,0.057014731
70411,0.070171976
70412,-0.249500359
70413,0.050192455
70414,0.358169461
70415,-0.028913453
70416,-0.105745269
70417,0.193135369
70418,0.183714132
70419,0.043532615
70420,0.03167485
70421,-0.035735729
70422,-0.139694212
70423,-0.109968583
70424,-0.022740918
70425,0.020141956
70426,0.000812176
70427,0.041745828
70428,0.008771497
70429,-0.102171697
70430,-0.078618603
70431,0.003411138
70432,0.028101277
70433,0.078943473
70434,0.248200878
70435,0.159836168
70436,-0.09404994
70437,-0.132871936
70438,-0.057014731
70439,-0.11305485
70440,-0.190536407
70441,-0.064811617
70442,0.015106467
70443,0.059776128
70444,0.073258244
70445,-0.006172535
70446,-0.059451257
70447,-0.100222475
70448,-0.133684112
70449,-0.079105908
70450,0.125887226
70451,0.154313373
70452,-0.283286866
70453,0.041583393
70454,0.991016727
70455,0.677192056
70456,-0.114679202
70457,-0.316098762
70458,-0.162272695
70459,0.030212934
70460,0.011695329
70461,-0.592076048
70462,-0.75743501
70463,0.583304551
70464,0.761495888
70465,-0.614816966
70466,-0.53165018
70467,0.484543992
70468,0.221723952
70469,-0.324870259
70470,-0.061238044
70471,0.101684391
70472,0.133034371
70473,0.450757485
70474,0.415509062
70475,-0.004548184
70476,0.121501477
70477,0.251124711
70478,-0.158374251
70479,-0.309926228
70480,0.071471457
70481,0.072933373
70482,-0.327631657
70483,-0.022740918
70484,0.287185309
70485,-0.12572479
70486,-0.228871098
70487,0.053766028
70488,0.01299481
70489,-0.095999162
70490,0.062862395
70491,0.166008703
70492,0.079105908
70493,0.205155569
70494,0.183064391
70495,-0.113704591
70496,-0.052791417
70497,0.097298643
70498,0.028913453
70499,-0.080242954
70500,-0.099897605
70501,-0.13806986
70502,-0.080567824
70503,0.119552255
70504,-0.003411138
70505,-0.158861557
70506,-0.018842475
70507,-0.002923832
70508,-0.032487026
70509,0.20076982
70510,0.18208978
70511,-0.204505828
70512,-0.027776407
70513,0.313662236
70514,-0.045481836
70515,-0.267368224
70516,0.069847106
70517,0.26346978
70518,0.051816806
70519,-0.1507398
70520,-0.093075329
70521,-0.081867305
70522,-0.014944032
70523,0.090801238
70524,-0.185338483
70525,-0.541558723
70526,-0.326981916
70527,0.561050938
70528,0.869677685
70529,0.108993972
70530,-0.167633054
70531,0.127836447
70532,-0.398290938
70533,-0.327306786
70534,0.410473573
70535,-0.608644431
70536,-0.449295569
70537,1.305816008
70538,0.383022036
70539,-1.066711497
70540,0.029563194
70541,0.802267106
70542,-0.558127106
70543,-0.793170739
70544,0.413397405
70545,0.146678922
70546,-0.176404551
70547,0.702531936
70548,0.286210699
70549,-0.674268224
70550,0.271916407
70551,0.658512016
70552,-0.54432012
70553,-0.441173812
70554,0.714714571
70555,0.415346627
70556,-0.405113214
70557,0.128323752
70558,0.319022595
70559,-0.149927625
70560,0.05604012
70561,0.016730818
70562,-0.380747944
70563,-0.155937725
70564,0.164871657
70565,0.022740918
70566,0.091938283
70567,0.198820599
70568,-0.136445509
70569,-0.163409741
70570,0.380098204
70571,0.232931976
70572,-0.402676687
70573,-0.002274092
70574,0.304728303
70575,-0.203206347
70576,-0.012507505
70577,0.453031577
70578,0.034111377
70579,-0.196384072
70580,0.222698563
70581,0.034436248
70582,-0.443447904
70583,-0.127998882
70584,0.295469501
70585,-0.097623513
70586,-0.284586347
70587,0.18176491
70588,0.035085988
70589,-0.251124711
70590,0.073258244
70591,0.170069581
70592,-0.147491098
70593,-0.084141397
70594,0.183876567
70595,0.049867585
70596,0.043045309
70597,0.138557166
70598,-0.078943473
70599,-0.110943194
70600,0.001624351
70601,-0.01900491
70602,-0.105907705
70603,-0.144729701
70604,-0.006172535
70605,0.047755928
70606,-0.08803984
70607,-0.141480998
70608,0.062862395
70609,0.311550579
70610,0.199957645
70611,-0.223673174
70612,-0.098922994
70613,0.3134998
70614,0.105582834
70615,-0.197683553
70616,0.039634172
70617,0.167795489
70618,0.003736008
70619,0.09372507
70620,0.057826906
70621,-0.241216168
70622,-0.437762675
70623,-0.085116008
70624,0.258271856
70625,0.054740639
70626,-0.011532894
70627,0.18111517
70628,0.369377485
70629,0.297906028
70630,-0.048892974
70631,-0.183876567
70632,0.013644551
70633,0.268342834
70634,0.32519513
70635,-0.014781597
70636,-0.221074212
70637,0.084303832
70638,0.227734052
70639,-0.085928184
70640,-0.358331896
70641,-0.163897046
70642,0.086740359
70643,0.04369505
70644,0.072446068
70645,0.036060599
70646,0.012182635
70647,0.177541597
70648,0.051329501
70649,-0.099247864
70650,0.053116287
70651,0.10607014
70652,0.070009541
70653,-0.008121756
70654,0.028426148
70655,0.057177166
70656,-0.179165948
70657,-0.124262874
70658,-0.037197645
70659,-0.110943194
70660,-0.11240511
70661,-0.020629261
70662,0.045319401
70663,0.019979521
70664,0.042233134
70665,-0.022091178
70666,0.152201717
70667,0.16276
70668,-0.121176607
70669,0.032324591
70670,0.154475808
70671,0.048080798
70672,-0.01234507
70673,-0.080730259
70674,0.282312255
70675,-0.014619162
70676,-0.944235409
70677,-0.465863952
70678,0.220099601
70679,0.115978683
70680,0.302291776
70681,0.156587465
70682,-0.329418443
70683,0.452544271
70684,0.56998487
70685,-0.86984012
70686,-0.3948798
70687,1.108457325
70688,0.474473014
70689,-0.572746267
70690,0.183226826
70691,0.748663513
70692,-0.046294012
70693,-0.298555768
70694,-0.003411138
70695,-0.46992483
70696,-0.422168902
70697,0.387732655
70698,-0.072608503
70699,-0.417945589
70700,0.51297014
70701,0.449945309
70702,-0.541396287
70703,-0.330393054
70704,0.435651018
70705,-0.059776128
70706,-0.45124479
70707,0.104608224
70708,0.277439202
70709,0.186637964
70710,0.240728862
70711,0.08803984
70712,-0.053441158
70713,0.138232295
70714,-0.08706523
70715,-0.405438084
70716,0.083491657
70717,0.404950778
70718,0.027126667
70719,-0.05067976
70720,0.264931697
70721,0.158374251
70722,-0.052466547
70723,0.09404994
70724,-0.129623234
70725,-0.448320958
70726,0.074882595
70727,0.204505828
70728,-0.229683273
70729,0.048405669
70730,0.377661677
70731,0.054740639
70732,-0.310738403
70733,-0.053603593
70734,0.133359242
70735,-0.236830419
70736,-0.224322914
70737,0.137257685
70738,0.021116567
70739,-0.085928184
70740,0.134658723
70741,0.120689301
70742,-0.098760559
70743,-0.097948383
70744,-0.059288822
70745,-0.189724232
70746,0.072283633
70747,0.24446487
70748,0.298230898
70749,0.053766028
70750,-0.564949381
70751,-0.396016846
70752,0.160973214
70753,0.515731537
70754,0.116628423
70755,-0.197521118
70756,0.334291497
70757,0.392930579
70758,-0.333154451
70759,-0.746551856
70760,-0.070009541
70761,0.6570501
70762,0.253723673
70763,-0.253723673
70764,0.034923553
70765,0.293520279
70766,0.265581437
70767,-0.048730539
70768,-0.464564471
70769,-0.356707545
70770,0.398290938
70771,0.646654251
70772,-0.339651856
70773,-0.447183912
70774,0.520117285
70775,0.310738403
70776,-0.499975329
70777,-0.35686998
70778,0.31252519
70779,0.247388703
70780,-0.204668263
70781,0.037522515
70782,0.086577924
70783,-0.161135649
70784,0.184363872
70785,0.384483952
70786,-0.007472016
70787,-0.156262595
70788,0.145054571
70789,0.128811058
70790,0.03102511
70791,0.1507398
70792,-0.075207465
70793,-0.255185589
70794,0.019979521
70795,0.167308184
70796,-0.121501477
70797,-0.230170579
70798,0.011045589
70799,-0.038497126
70800,-0.157724511
70801,-0.053603593
70802,-0.000162435
70803,0.113379721
70804,0.348260918
70805,0.159511297
70806,-0.227896487
70807,-0.030537804
70808,0.240079122
70809,-0.058639082
70810,-0.20645505
70811,0.135308463
70812,0.14375509
70813,-0.072283633
70814,-0.039309301
70815,0.048080798
70816,-0.078618603
70817,-0.26883014
70818,-0.197845988
70819,-0.069522236
70820,0.008446627
70821,0.174130459
70822,0.013969421
70823,-0.118252774
70824,0.408849222
70825,0.48259477
70826,0.05035489
70827,-0.116141118
70828,-0.026801796
70829,0.236830419
70830,0.094862116
70831,-0.524503034
70832,-0.479833373
70833,0.355732934
70834,0.23780503
70835,-0.352809102
70836,-0.11874008
70837,0.101521956
70838,0.006984711
70839,0.00633497
70840,-0.021441437
70841,-0.260383513
70842,-0.051816806
70843,0.476747106
70844,0.373113493
70845,0.036385469
70846,0.158536687
70847,0.236180679
70848,-0.121339042
70849,-0.185338483
70850,-0.026801796
70851,-0.173643154
70852,-0.154313373
70853,0.20645505
70854,0.232282236
70855,-0.121339042
70856,-0.186150659
70857,0.095511856
70858,0.110131018
70859,-0.072283633
70860,0.07472016
70861,0.082029741
70862,0.010070978
70863,0.242353214
70864,0.171531497
70865,-0.183226826
70866,-0.071309022
70867,0.160810778
70868,0.079105908
70869,-0.036223034
70870,-0.147653533
70871,-0.065136487
70872,0.108019361
70873,0.064649182
70874,-0.106557445
70875,0.000974611
70876,0.065623792
70877,-0.00568523
70878,0.236667984
70879,0.187612575
70880,-0.122151218
70881,-0.209054012
70882,0.006172535
70883,0.104445788
70884,-0.213764631
70885,-0.219774731
70886,0.116141118
70887,0.190373972
70888,0.032811896
70889,-0.041258523
70890,-0.041908263
70891,-0.046456447
70892,0.064324311
70893,0.020629261
70894,-0.139044471
70895,-0.409661397
70896,-0.510208743
70897,0.640969022
70898,1.140619481
70899,0.252099321
70900,-0.155125549
70901,-0.362230339
70902,-0.28815992
70903,0.119714691
70904,-0.085116008
70905,-1.040397006
70906,-0.305865349
70907,1.498788942
70908,0.364504431
70909,-1.186751058
70910,-0.000487305
70911,0.877637006
70912,-0.239754251
70913,-0.714227265
70914,0.037197645
70915,0.221723952
70916,0.167633054
70917,0.555040838
70918,0.155775289
70919,-0.408524351
70920,0.442798164
70921,0.40722487
70922,-0.724460679
70923,-0.492503313
70924,0.392768144
70925,0.169907146
70926,-0.435488583
70927,0.138882036
70928,0.390006747
70929,-0.127998882
70930,-0.054740639
70931,0.067897884
70932,-0.183714132
70933,-0.229358403
70934,0.055877685
70935,0.136932814
70936,0.22545996
70937,0.311388144
70938,-0.08803984
70939,-0.145054571
70940,0.3948798
70941,0.239754251
70942,-0.38220986
70943,-0.305215609
70944,0.131572455
70945,0.089339321
70946,-0.040771218
70947,0.117278164
70948,0.000487305
70949,-0.009746108
70950,0.148140838
70951,-0.028913453
70952,-0.31285006
70953,0.036710339
70954,0.415021756
70955,-0.070009541
70956,-0.128973493
70957,0.171693932
70958,0.065786228
70959,-0.088527146
70960,-0.025502315
70961,0.120851737
70962,0.015756208
70963,-0.15642503
70964,-0.021766307
70965,0.133359242
70966,-0.056527425
70967,-0.079755649
70968,-0.066923273
70969,-0.094212375
70970,-0.243490259
70971,-0.060588303
70972,0.535711058
70973,0.247063832
70974,-0.051329501
70975,0.092588024
70976,-0.202881477
70977,-0.36986479
70978,0.26314491
70979,0.175917246
70980,-0.457092455
70981,0.417295848
70982,0.71309022
70983,-0.435488583
70984,-0.530025828
70985,0.232931976
70986,0.061887784
70987,-0.377174371
70988,0.016893253
70989,0.10639501
70990,-0.127511577
70991,0.203693653
70992,0.080730259
70993,-0.621801677
70994,-0.023065788
70995,0.800155449
70996,0.089339321
70997,-0.25713481
70998,0.399427984
70999,0.503873772
71000,-0.072446068
71001,-0.131897325
71002,0.046294012
71003,-0.191673453
71004,0.147491098
71005,0.371976447
71006,-0.251287146
71007,-0.397966068
71008,0.138882036
71009,0.135308463
71010,-0.276302156
71011,-0.132222196
71012,0.01266994
71013,-0.014619162
71014,0.129298363
71015,0.295956806
71016,-0.022416048
71017,-0.137907425
71018,0.292545669
71019,0.12539992
71020,-0.181277605
71021,0.095186986
71022,0.316910938
71023,-0.033948942
71024,-0.098598124
71025,-0.034598683
71026,-0.253723673
71027,-0.229683273
71028,-0.021116567
71029,0.069684671
71030,-0.080892695
71031,-0.010070978
71032,0.138557166
71033,0.065136487
71034,-0.072283633
71035,-0.093562635
71036,0.10070978
71037,0.141643433
71038,-0.011532894
71039,-0.071309022
71040,0.107369621
71041,0.228221357
71042,-0.01266994
71043,-0.188262315
71044,-0.108506667
71045,0.22545996
71046,0.380260639
71047,-0.40024016
71048,-0.876987265
71049,-0.037522515
71050,0.451894531
71051,0.069522236
71052,-0.053441158
71053,-0.079105908
71054,0.297906028
71055,0.924905629
71056,-0.115166507
71057,-1.006285629
71058,0.213602196
71059,0.815261916
71060,-0.152364152
71061,-0.513132575
71062,0.392768144
71063,0.669557605
71064,-0.025177445
71065,-0.215226547
71066,-0.195084591
71067,-0.475122754
71068,-0.278088942
71069,0.111105629
71070,-0.137257685
71071,0.045156966
71072,0.526127385
71073,0.155612854
71074,-0.217175768
71075,0.047268623
71076,0.170556886
71077,-0.209866188
71078,-0.185013613
71079,0.314961717
71080,0.436788064
71081,0.115978683
71082,0.041096088
71083,0.206942355
71084,0.012507505
71085,-0.232931976
71086,-0.260221078
71087,-0.192323194
71088,0.046618882
71089,0.299692814
71090,0.03800982
71091,-0.215551417
71092,0.101359521
71093,0.180952735
71094,-0.023877964
71095,-0.028263713
71096,-0.01299481
71097,0.001786786
71098,0.088202275
71099,0.03070024
71100,0.016243513
71101,0.028913453
71102,-0.03736008
71103,-0.116303553
71104,-0.15610016
71105,-0.045969142
71106,-0.245277046
71107,-0.353296407
71108,0.016081078
71109,0.064811617
71110,-0.14407996
71111,0.031187545
71112,0.255835329
71113,0.207267226
71114,0.10070978
71115,0.044994531
71116,-0.205967745
71117,-0.007309581
71118,0.377824112
71119,0.236343114
71120,0.386920479
71121,-0.33185497
71122,-0.871464471
71123,-0.133846547
71124,0.524340599
71125,0.237642595
71126,-0.52628982
71127,0.147328663
71128,0.633172136
71129,-0.014131856
71130,-0.758734491
71131,-0.51394475
71132,0.609131737
71133,0.652177046
71134,-0.15707477
71135,-0.21311489
71136,0.384971257
71137,0.564299641
71138,0.165846267
71139,-0.629760998
71140,-0.687587904
71141,-0.043045309
71142,0.380098204
71143,-0.057502036
71144,-0.503711337
71145,0.428503872
71146,0.695872096
71147,-0.115978683
71148,-0.404301038
71149,-0.048568104
71150,0.307977006
71151,0.08803984
71152,-0.019979521
71153,0.102659002
71154,0.104608224
71155,0.274677804
71156,0.373438363
71157,0.108181796
71158,-0.202881477
71159,-0.233906587
71160,-0.165683832
71161,0.000974611
71162,0.277439202
71163,0.110455888
71164,-0.278251377
71165,-0.123125828
71166,0.126699401
71167,0.059776128
71168,-0.190211537
71169,-0.317235808
71170,-0.02469014
71171,0.173155848
71172,0.027289102
71173,-0.142780479
71174,0.004385749
71175,0.308139441
71176,0.242515649
71177,-0.170556886
71178,-0.22513509
71179,0.131572455
71180,0.148790579
71181,-0.062537525
71182,-0.116465988
71183,-0.090151497
71184,0.011370459
71185,0.091938283
71186,-0.021116567
71187,-0.039634172
71188,0.015918643
71189,-0.105257964
71190,-0.198170858
71191,-0.103796048
71192,0.169582275
71193,0.223998044
71194,0.153663633
71195,0.038497126
71196,-0.061400479
71197,0.076182076
71198,0.184526307
71199,0.203856088
71200,-0.121014172
71201,-0.114354331
71202,0.15642503
71203,-0.229683273
71204,-0.514269621
71205,-0.154150938
71206,0.204993134
71207,0.148140838
71208,0.025827186
71209,0.01234507
71210,0.099410299
71211,0.202556607
71212,0.171693932
71213,-0.102334132
71214,-0.202556607
71215,0.197196248
71216,0.487142954
71217,0.289621836
71218,-0.12475018
71219,-0.064161876
71220,0.128161317
71221,-0.135633333
71222,-0.28751018
71223,-0.15707477
71224,-0.009258802
71225,-0.017867864
71226,0.065948663
71227,0.134171417
71228,-0.199307904
71229,-0.09372507
71230,0.420544551
71231,0.216201158
71232,-0.117440599
71233,0.08138
71234,0.138882036
71235,0.045156966
71236,0.130922715
71237,0.052466547
71238,-0.166658443
71239,-0.091288543
71240,0.107694491
71241,-0.019654651
71242,-0.202069301
71243,-0.057014731
71244,-0.008446627
71245,-0.132547066
71246,-0.067573014
71247,0.00032487
71248,-0.03167485
71249,0.059451257
71250,0.193622675
71251,0.153338762
71252,0.013157246
71253,-0.044994531
71254,0.00665984
71255,0.011857764
71256,-0.0934002
71257,-0.099572735
71258,-0.007147146
71259,0.033461637
71260,0.127349142
71261,0.052628982
71262,-0.107207186
71263,0.003248703
71264,-0.017218124
71265,-0.159186427
71266,-0.11906495
71267,-0.033299202
71268,-0.400727465
71269,-0.265419002
71270,0.92588024
71271,0.962753014
71272,0.04401992
71273,-0.249337924
71274,-0.134658723
71275,-0.102496567
71276,-0.077968862
71277,-0.317723114
71278,-0.636908144
71279,0.353133972
71280,1.042021357
71281,-0.216850898
71282,-0.759384232
71283,0.424767864
71284,0.409011657
71285,-0.541558723
71286,-0.303266387
71287,0.207429661
71288,0.153013892
71289,0.223510739
71290,0.480645549
71291,0.069522236
71292,-0.016730818
71293,0.309114052
71294,-0.112567545
71295,-0.465051776
71296,0.040933653
71297,0.353946148
71298,-0.270779361
71299,-0.313662236
71300,0.283936607
71301,0.093237764
71302,-0.382859601
71303,-0.064486747
71304,0.118577645
71305,-0.187125269
71306,-0.05067976
71307,0.201581996
71308,0.207429661
71309,0.117603034
71310,0.095349421
71311,0.031187545
71312,0.118902515
71313,0.172343673
71314,0.000649741
71315,-0.064486747
71316,-0.066273533
71317,-0.118577645
71318,-0.196059202
71319,0.032649461
71320,0.110131018
71321,-0.014294291
71322,-0.039471737
71323,-0.109481277
71324,-0.103471178
71325,0.021766307
71326,0.115978683
71327,-0.202719042
71328,-0.132871936
71329,0.343225429
71330,0.110293453
71331,-0.195247026
71332,0.077968862
71333,0.267368224
71334,-0.010883154
71335,-0.141805868
71336,-0.067410579
71337,-0.14343022
71338,0.007796886
71339,0.158699122
71340,-0.153338762
71341,-0.476097365
71342,-0.295794371
71343,0.284748782
71344,0.625212814
71345,0.255348024
71346,-0.008933932
71347,0.132709501
71348,-0.379448463
71349,-0.189236926
71350,0.509721437
71351,-0.596786667
71352,-0.48162016
71353,1.232882635
71354,0.456442715
71355,-0.816886267
71356,0.095349421
71357,0.637882754
71358,-0.552441876
71359,-0.71942519
71360,0.301317166
71361,-0.001299481
71362,-0.272891018
71363,0.590126826
71364,0.307327265
71365,-0.600197804
71366,0.180465429
71367,0.653963832
71368,-0.420544551
71369,-0.489741916
71370,0.642918244
71371,0.554715968
71372,-0.346149261
71373,0.04970515
71374,0.426392216
71375,-0.052953852
71376,-0.018517605
71377,0.053116287
71378,-0.272403713
71379,-0.080080519
71380,0.211165669
71381,0.070334411
71382,0.021928743
71383,-0.024040399
71384,-0.122963393
71385,-0.182901956
71386,0.048892974
71387,0.195734331
71388,-0.091775848
71389,-0.006984711
71390,0.20012008
71391,-0.050517325
71392,-0.095674291
71393,0.209216447
71394,-0.007147146
71395,-0.191673453
71396,0.240891297
71397,0.207916966
71398,-0.292220798
71399,-0.075857206
71400,0.376849501
71401,-0.068222754
71402,-0.442148423
71403,0.004873054
71404,0.164384351
71405,-0.19378511
71406,-0.168607665
71407,0.142780479
