time,accn_or_7
50563,0.020710479
50564,0.074314072
50565,0.159998603
50566,0.492178443
50567,-0.786998204
50568,-1.123238922
50569,1.59957994
50570,1.266181836
50571,-2.384953792
50572,-0.684664072
50573,3.039973453
50574,-0.129542016
50575,-2.538048902
50576,0.964052495
50577,1.751456786
50578,-1.077757086
50579,-0.640400499
50580,1.129736327
50581,-0.48527495
50582,-0.627811776
50583,1.295014072
50584,-0.290758882
50585,-1.60891996
50586,0.834510479
50587,1.52689022
50588,-1.280800998
50589,-1.236537425
50590,1.545570259
50591,0.828419162
50592,-1.40546996
50593,-0.320809381
50594,1.411561277
50595,0.110455888
50596,-0.830855689
50597,0.398372156
50598,0.564462076
50599,-0.380910379
50600,-0.292789321
50601,0.480401896
50602,-0.031268762
50603,-0.504361078
50604,0.259896208
50605,0.183145609
50606,-0.391062575
50607,-0.035735729
50608,0.356139022
50609,-0.234718762
50610,-0.404057385
50611,0.268017964
50612,0.276545808
50613,-0.192891717
50614,-0.203856088
50615,0.320403293
50616,0.322433733
50617,-0.198576946
50618,-0.111268064
50619,0.322027645
50620,0.294413673
50621,-0.202637824
50622,-0.190049102
50623,0.326900699
50624,0.18842475
50625,-0.129542016
50626,-0.041420958
50627,0.105176747
50628,0.127917665
50629,0.092588024
50630,0.030050499
50631,-0.098273253
50632,0.094212375
50633,0.198170858
50634,-0.159186427
50635,-0.278982335
50636,0.055227944
50637,0.141724651
50638,-0.168526447
50639,-0.129542016
50640,0.127511577
50641,0.110861976
50642,-0.013400898
50643,-0.005279142
50644,0.08406018
50645,0.010152196
50646,0.028426148
50647,0.128323752
50648,0.056852295
50649,0.101115868
50650,0.121014172
50651,0.024771357
50652,-0.046294012
50653,0.095836727
50654,0.163247305
50655,-0.081217565
50656,-0.16243513
50657,0.069847106
50658,0.130760279
50659,-0.277357984
50660,-0.145379441
50661,0.302129341
50662,0.16608992
50663,-0.180302994
50664,-0.00934002
50665,0.259896208
50666,0.073095808
50667,-0.146597705
50668,0.044263573
50669,0.162841218
50670,-0.11573503
50671,-0.061319261
50672,0.065786228
50673,-0.032893114
50674,-0.246901397
50675,0.037766168
50676,-0.10274022
50677,0.211571756
50678,0.127105489
50679,-0.580705589
50680,-0.165277745
50681,0.612380439
50682,0.524665469
50683,-1.253187026
50684,0.141724651
50685,1.21501477
50686,-0.201013473
50687,-0.799993014
50688,0.140100299
50689,1.031869162
50690,-0.589233433
50691,-0.01299481
50692,0.24081008
50693,-0.219287425
50694,0.172181238
50695,0.210353493
50696,-0.040608782
50697,-0.680197106
50698,0.621720459
50699,0.481214072
50700,-0.523853293
50701,-0.326494611
50702,0.496239321
50703,0.570553393
50704,-0.624156986
50705,-0.170962974
50706,0.329743313
50707,0.23512485
50708,-0.192485629
50709,-0.121014172
50710,0.281012774
50711,-0.058882735
50712,0.126699401
50713,0.051573154
50714,0.004873054
50715,0.051573154
50716,0.21644481
50717,0.181521257
50718,-0.183145609
50719,0.102334132
50720,0.169744711
50721,-0.031268762
50722,-0.181927345
50723,-0.040608782
50724,0.116953293
50725,0.008933932
50726,-0.173399501
50727,-0.057664471
50728,0.203856088
50729,0.007715669
50730,-0.126699401
50731,0.08406018
50732,0.298474551
50733,-0.000812176
50734,-0.098273253
50735,0.156343812
50736,0.173399501
50737,-0.008527844
50738,-0.097867166
50739,0.058070559
50740,0.01502525
50741,0.008933932
50742,-0.092181936
50743,-0.154719461
50744,-0.084872355
50745,0.023147006
50746,-0.101928044
50747,-0.235937026
50748,0.033705289
50749,0.13441507
50750,0.089339321
50751,-0.057664471
50752,0.116547206
50753,0.198983034
50754,0.01299481
50755,-0.003248703
50756,0.064974052
50757,0
50758,-0.13441507
50759,0.101115868
50760,0.022740918
50761,-0.131166367
50762,0.039390519
50763,0.044263573
50764,0.024365269
50765,0.086090619
50766,0.12872984
50767,-0.057258383
50768,-0.004060878
50769,0.198576946
50770,0.011370459
50771,-0.217663074
50772,-0.052385329
50773,0.283449301
50774,-0.023959182
50775,-0.166902096
50776,0.052385329
50777,0.077156687
50778,0.051167066
50779,-0.117359381
50780,0.064974052
50781,0.017055689
50782,0.118983733
50783,0.072283633
50784,0.14375509
50785,0.209947405
50786,0.001218263
50787,0.254617066
50788,-0.075532335
50789,0.673699701
50790,0.081623653
50791,-1.216233034
50792,-0.490148004
50793,1.716127146
50794,0.445478343
50795,-2.54210978
50796,0.67938493
50797,2.119778443
50798,-0.584766467
50799,-1.959373752
50800,0.894205389
50801,1.491154491
50802,-0.873088822
50803,0.10274022
50804,0.179084731
50805,-0.197358683
50806,0.170556886
50807,0.870246208
50808,-0.825576547
50809,-1.284049701
50810,1.243440918
50811,0.612380439
50812,-1.221106088
50813,-0.969737725
50814,1.278364471
50815,0.700501497
50816,-1.16465988
50817,-0.207916966
50818,0.825170459
50819,0.427204391
50820,-0.552279441
50821,0.187612575
50822,0.385783433
50823,-0.263550998
50824,0.064567964
50825,0.200607385
50826,0.001218263
50827,-0.388626048
50828,0.143349002
50829,0.054009681
50830,-0.285073653
50831,0.034111377
50832,0.109237625
50833,-0.004060878
50834,-0.259896208
50835,0.095430639
50836,0.177460379
50837,-0.042233134
50838,-0.135633333
50839,0.263957086
50840,0.371570359
50841,-0.138475948
50842,-0.236749202
50843,0.26883014
50844,0.414209581
50845,-0.401620858
50846,-0.219693513
50847,0.343144212
50848,0.239591816
50849,-0.151064671
50850,-0.006497405
50851,0.307408483
50852,0.10639501
50853,0.023959182
50854,-0.151470758
50855,0.017867864
50856,0.088527146
50857,0.101928044
50858,-0.127917665
50859,-0.232282236
50860,0.095024551
50861,0.073907984
50862,-0.09136976
50863,-0.112486327
50864,0.179084731
50865,0.137257685
50866,0.11573503
50867,0.015837425
50868,0.022740918
50869,0.230657884
50870,0.132384631
50871,0.061725349
50872,0.052791417
50873,0.267205788
50874,0.087308882
50875,-0.227815269
50876,0.007309581
50877,0.086090619
50878,-0.224566567
50879,-0.382534731
50880,-0.004466966
50881,0.092588024
50882,-0.228627445
50883,-0.193703892
50884,0.140506387
50885,0.351672056
50886,-0.03736008
50887,-0.131572455
50888,0.204262176
50889,0.230657884
50890,0.006497405
50891,-0.023147006
50892,0.15309511
50893,0.049542715
50894,0.018273952
50895,-0.01868004
50896,-0.109237625
50897,-0.14740988
50898,-0.088527146
50899,-0.010558283
50900,-0.18842475
50901,0.323245908
50902,0.443447904
50903,-1.331968064
50904,-0.600603892
50905,2.231858683
50906,0.248525749
50907,-2.693174451
50908,0.988011677
50909,3.116317964
50910,-1.707193214
50911,-2.033281737
50912,1.967495509
50913,1.167502495
50914,-1.726279341
50915,-0.251774451
50916,1.430647405
50917,-0.876743613
50918,-0.164059481
50919,1.251968762
50920,-0.849129641
50921,-0.988011677
50922,1.479784032
50923,0.85481487
50924,-1.932571956
50925,-0.067816667
50926,2.126681936
50927,-0.062131437
50928,-1.786786427
50929,0.382534731
50930,1.547600699
50931,-0.749638124
50932,-0.884865369
50933,0.634309182
50934,0.534817665
50935,-0.491772355
50936,-0.177054291
50937,0.506797605
50938,-0.153907285
50939,-0.108019361
50940,0.313093713
50941,-0.070659281
50942,-0.222536128
50943,0.293195409
50944,0.262332735
50945,-0.297662375
50946,-0.190049102
50947,0.25949012
50948,0.097461078
50949,-0.286291916
50950,-0.091775848
50951,0.368321657
50952,0.129135928
50953,-0.327712874
50954,0.017055689
50955,0.349235529
50956,0.084872355
50957,-0.391468663
50958,0.006091317
50959,0.49461497
50960,-0.006091317
50961,-0.223348303
50962,0.088933234
50963,0.222942216
50964,0.038172255
50965,-0.167308184
50966,-0.203043912
50967,0.041827046
50968,0.131978543
50969,-0.141318563
50970,-0.209947405
50971,-0.035329641
50972,0.101521956
50973,-0.002842615
50974,-0.068628842
50975,0.090557585
50976,0.108831537
50977,0.215632635
50978,0.19045519
50979,-0.138475948
50980,-0.035329641
50981,0.246089222
50982,0.033299202
50983,-0.311469361
50984,0.108019361
50985,0.372788623
50986,-0.258271856
50987,-0.313093713
50988,0.283043214
50989,0.267611876
50990,-0.454818363
50991,-0.283043214
50992,0.48162016
50993,0.211165669
50994,-0.33217984
50995,-0.103146307
50996,0.615629142
50997,0.312281537
50998,-0.268424052
50999,0.021928743
51000,0.251368363
51001,0.08406018
51002,-0.129135928
51003,-0.070659281
51004,-0.090151497
51005,-0.028832236
51006,-0.050760978
51007,-0.151876846
51008,-0.183145609
51009,-0.057258383
51010,0.046294012
51011,0.344362475
51012,0.351265968
51013,-1.01156477
51014,-0.07837495
51015,1.896024052
51016,-0.243246607
51017,-2.051149601
51018,1.262933134
51019,2.033281737
51020,-1.736025449
51021,-0.872682735
51022,1.691761876
51023,0.33217984
51024,-1.269430539
51025,0.362636427
51026,0.764257285
51027,-1.102122355
51028,0.447508782
51029,1.016031737
51030,-1.085878842
51031,-0.556746407
51032,1.398972555
51033,0.393093014
51034,-1.459479641
51035,-0.039796607
51036,1.349023752
51037,0.032893114
51038,-1.288516667
51039,0.102334132
51040,0.992884731
51041,-0.389438224
51042,-0.63837006
51043,0.264769261
51044,0.39187475
51045,-0.385783433
51046,-0.047918363
51047,0.585984731
51048,-0.140506387
51049,-0.285073653
51050,0.404869561
51051,0.26314491
51052,-0.308220659
51053,0.033705289
51054,0.350453792
51055,-0.101928044
51056,-0.335022455
51057,0.090151497
51058,0.158374251
51059,-0.329743313
51060,-0.187612575
51061,0.313093713
51062,0.126293313
51063,-0.397966068
51064,-0.067410579
51065,0.533193313
51066,0.132790719
51067,-0.50760978
51068,0.027207884
51069,0.685882335
51070,-0.035329641
51071,-0.36953992
51072,0.21279002
51073,0.21847525
51074,-0.099897605
51075,-0.190861277
51076,-0.016649601
51077,-0.070659281
51078,-0.064161876
51079,0.090963673
51080,-0.127105489
51081,-0.196546507
51082,0.121826347
51083,0.298068463
51084,-0.108425449
51085,-0.047918363
51086,0.2968502
51087,0.23512485
51088,-0.026801796
51089,-0.03736008
51090,0.300098902
51091,0.00365479
51092,-0.12872984
51093,0.112892415
51094,0.220911776
51095,-0.069847106
51096,-0.192891717
51097,0.175023852
51098,0.073501896
51099,-0.079593214
51100,-0.107613273
51101,0.051573154
51102,0.08406018
51103,0.071065369
51104,-0.011776547
51105,-0.159186427
51106,0.162029042
51107,0.256241417
51108,-0.017461776
51109,-0.136445509
51110,0.15309511
51111,0.208323054
51112,-0.081217565
51113,-0.195734331
51114,0.062537525
51115,0.054415768
51116,-0.039796607
51117,-0.017055689
51118,-0.002030439
51119,0.032893114
51120,0.041420958
51121,0.101115868
51122,-0.140100299
51123,0.540908982
51124,0.284261477
51125,-1.163441617
51126,-1.02090479
51127,1.792471657
51128,1.073696208
51129,-2.775610279
51130,0.024771357
51131,2.978654192
51132,-0.27817016
51133,-2.81093992
51134,1.100498004
51135,2.305766667
51136,-1.350648104
51137,-0.664765768
51138,0.951463772
51139,0.036141816
51140,-0.583954291
51141,0.940905489
51142,-0.317966766
51143,-1.581712076
51144,1.133391118
51145,1.101716267
51146,-1.513083234
51147,-1.339683733
51148,1.835516966
51149,1.067198802
51150,-1.852166567
51151,-0.474716667
51152,1.629630439
51153,0.566086427
51154,-1.117147605
51155,0.168526447
51156,0.838977445
51157,-0.155531637
51158,-0.227409182
51159,0.130354192
51160,0.079999301
51161,-0.256241417
51162,0.30984501
51163,0.038172255
51164,-0.40324521
51165,0.287916267
51166,0.431265269
51167,-0.060913174
51168,-0.462127944
51169,0.154313373
51170,0.492178443
51171,-0.105176747
51172,-0.404869561
51173,0.208729142
51174,0.467813174
51175,-0.336646806
51176,-0.393499102
51177,0.255429242
51178,0.311063273
51179,-0.417864371
51180,-0.42558004
51181,0.284667565
51182,0.20913523
51183,-0.179084731
51184,-0.019898303
51185,0.203856088
51186,0.201419561
51187,0.202231737
51188,-0.081217565
51189,-0.179896906
51190,0.202637824
51191,0.336240719
51192,-0.241622255
51193,-0.436950499
51194,0.112486327
51195,0.29116497
51196,-0.192485629
51197,-0.329337226
51198,0.16608992
51199,0.22578483
51200,-0.067816667
51201,-0.125887226
51202,0.156343812
51203,0.153501198
51204,-0.008933932
51205,0.136039421
51206,0.105176747
51207,0.088933234
51208,0.134821158
51209,-0.072689721
51210,-0.071065369
51211,0.126293313
51212,-0.043451397
51213,-0.353296407
51214,-0.123044611
51215,0.273297106
51216,0.013806986
51217,-0.272891018
51218,0.182333433
51219,0.594106487
51220,0.12507505
51221,-0.203043912
51222,0.12507505
51223,0.311469361
51224,0
51225,-0.166496008
51226,0.092588024
51227,0.032080938
51228,-0.065786228
51229,-0.02802006
51230,0.011776547
51231,-0.147815968
51232,0.017461776
51233,0.118577645
51234,-0.073095808
51235,0.576644711
51236,0.301723253
51237,-1.402221257
51238,-0.992072555
51239,2.346375449
51240,0.822733932
51241,-2.930329741
51242,0.399996507
51243,3.300681836
51244,-0.56933513
51245,-2.894187924
51246,1.12364501
51247,1.929729341
51248,-1.206893014
51249,-0.599385629
51250,0.848317465
51251,-0.196952595
51252,-0.209947405
51253,1.206893014
51254,-0.645679641
51255,-1.484250998
51256,1.202426048
51257,1.176030339
51258,-1.403033433
51259,-1.308008882
51260,1.536636327
51261,0.983544711
51262,-1.673894012
51263,-0.790246906
51264,1.240192216
51265,0.467407086
51266,-0.992072555
51267,0.082841916
51268,0.871870559
51269,-0.113704591
51270,-0.325276347
51271,0.482838423
51272,0.282231038
51273,-0.474716667
51274,0.25949012
51275,0.399184331
51276,-0.34151986
51277,0.000406088
51278,0.292383234
51279,-0.162029042
51280,-0.435732236
51281,-0.032487026
51282,0.116547206
51283,-0.186800399
51284,-0.255429242
51285,0.193703892
51286,0.37887994
51287,-0.124668962
51288,-0.283449301
51289,0.319997206
51290,0.589233433
51291,-0.239185729
51292,-0.328118962
51293,0.576238623
51294,0.560807285
51295,-0.312687625
51296,-0.198170858
51297,0.383752994
51298,0.101115868
51299,-0.257053593
51300,-0.301317166
51301,-0.005279142
51302,0.116547206
51303,0.075126248
51304,-0.167714271
51305,-0.237155289
51306,0.182333433
51307,0.2501501
51308,0.052385329
51309,-0.028426148
51310,0.178272555
51311,0.262738822
51312,0.135227246
51313,-0.104770659
51314,-0.173399501
51315,0.043045309
51316,0.028832236
51317,-0.041420958
51318,-0.020304391
51319,0.166496008
51320,0.027207884
51321,-0.237561377
51322,0.116141118
51323,0.31553024
51324,-0.211977844
51325,-0.464158383
51326,0.389032136
51327,0.558370758
51328,-0.313093713
51329,-0.390656487
51330,0.464564471
51331,0.599385629
51332,-0.270454491
51333,-0.345986826
51334,0.181927345
51335,0.198983034
51336,-0.185176048
51337,-0.185988224
51338,-0.092181936
51339,-0.090151497
51340,0.023147006
51341,0.029238323
51342,-0.094212375
51343,-0.175836028
51344,0.182333433
51345,0.11938982
51346,0.076344511
51347,0.522228942
51348,-0.547000299
51349,-1.327907186
51350,1.342120259
51351,1.691761876
51352,-2.180691617
51353,-1.083848403
51354,3.124439721
51355,0.527508084
51356,-2.824340818
51357,0.418270459
51358,2.089321856
51359,-0.826388723
51360,-1.044863972
51361,1.165472056
51362,-0.120201996
51363,-0.820297405
51364,1.245877445
51365,0.06903493
51366,-1.682827944
51367,0.601416068
51368,1.73968024
51369,-1.155725948
51370,-1.329937625
51371,1.517956287
51372,0.974204691
51373,-1.499682335
51374,-0.546188124
51375,1.471256188
51376,0.117359381
51377,-1.029432635
51378,0.352484232
51379,0.752886826
51380,-0.412179142
51381,-0.309438922
51382,0.451163573
51383,-0.068628842
51384,-0.320809381
51385,0.315124152
51386,0.110861976
51387,-0.395123453
51388,0.226597006
51389,0.504767166
51390,-0.268017964
51391,-0.361418164
51392,0.35085988
51393,0.3134998
51394,-0.262738822
51395,-0.150658583
51396,0.276545808
51397,0.245683134
51398,-0.163247305
51399,-0.17542994
51400,0.216850898
51401,0.204262176
51402,-0.250962275
51403,-0.259084032
51404,0.282231038
51405,0.144161178
51406,-0.279388423
51407,-0.067004491
51408,0.062131437
51409,-0.034923553
51410,-0.028426148
51411,-0.076344511
51412,-0.165277745
51413,0.149846407
51414,0.327712874
51415,-0.188018663
51416,-0.286291916
51417,0.250556188
51418,0.358169461
51419,-0.125887226
51420,-0.095024551
51421,0.276139721
51422,0.16608992
51423,0.002842615
51424,0.038172255
51425,-0.019086128
51426,-0.08771497
51427,0.11938982
51428,0.091775848
51429,-0.133602894
51430,0.064567964
51431,0.307408483
51432,-0.035735729
51433,-0.222536128
51434,0.151064671
51435,0.140100299
51436,-0.263957086
51437,-0.139694212
51438,0.332585928
51439,0.027613972
51440,-0.361012076
51441,0.029644411
51442,0.395935629
51443,0.036141816
51444,-0.292789321
51445,0.071065369
51446,0.302535429
51447,-0.031268762
51448,-0.1567499
51449,0.103958483
51450,0.177054291
51451,-0.053603593
51452,-0.006091317
51453,0.198983034
51454,-0.03736008
51455,0.099491517
51456,-0.065786228
51457,0.274515369
51458,0.265581437
51459,-0.788622555
51460,-0.277357984
51461,1.057046607
51462,0.180709082
51463,-1.576839022
51464,0.552685529
51465,1.369328144
51466,-0.778470359
51467,-0.770754691
51468,0.834510479
51469,0.590857784
51470,-0.926286327
51471,0.341925948
51472,0.538878543
51473,-0.66639012
51474,0.176242116
51475,0.66639012
51476,-0.575426447
51477,-0.665171856
51478,0.81745479
51479,0.244058782
51480,-0.833292216
51481,-0.206698703
51482,0.793089521
51483,0.052385329
51484,-0.894611477
51485,0.181521257
51486,0.66070489
51487,-0.158374251
51488,-0.403651297
51489,0.366291218
51490,0.342738124
51491,-0.276545808
51492,0.002030439
51493,0.344362475
51494,-0.033299202
51495,-0.227815269
51496,0.253398802
51497,0.03167485
51498,-0.288322355
51499,0.044263573
51500,0.166902096
51501,-0.170150798
51502,-0.231876148
51503,0.285073653
51504,0.148222056
51505,-0.177866467
51506,-0.040608782
51507,0.18476996
51508,0.133602894
51509,-0.191267365
51510,0.071065369
51511,0.270454491
51512,0.098273253
51513,-0.210353493
51514,0.008121756
51515,0.354108583
51516,-0.106801098
51517,-0.11208024
51518,0.159592515
51519,0.168526447
51520,-0.117765469
51521,-0.026801796
51522,0.159592515
51523,-0.062943613
51524,-0.021928743
51525,0.05969491
51526,0.034517465
51527,-0.140100299
51528,0.127511577
51529,0.175836028
51530,-0.122232435
51531,0.004060878
51532,0.19979521
51533,0.127105489
51534,-0.142536826
51535,0.218069162
51536,0.406493912
51537,-0.090151497
51538,-0.140100299
51539,0.250556188
51540,0.166496008
51541,-0.222536128
51542,0.035735729
51543,0.140100299
51544,-0.130354192
51545,-0.085684531
51546,-0.015837425
51547,-0.185988224
51548,-0.227815269
51549,0.107613273
51550,0.045075749
51551,-0.181927345
51552,0.011776547
51553,0.331773752
51554,0.123450699
51555,-0.140912475
51556,0.081217565
51557,0.194516068
51558,-0.008527844
51559,-0.176242116
51560,0.054821856
51561,0.024365269
51562,-0.040608782
51563,-0.088933234
51564,0.080405389
51565,-0.007715669
51566,-0.007309581
51567,0.021522655
51568,0.044263573
51569,0.648522255
51570,-0.258677944
51571,-1.311257585
51572,-0.170556886
51573,2.188813373
51574,-0.479995808
51575,-2.434090419
51576,1.523235429
51577,2.084042715
51578,-1.496433633
51579,-1.938257186
51580,1.88709012
51581,0.788622555
51582,-1.303135828
51583,0.173805589
51584,0.52263503
51585,-0.356139022
51586,0.201419561
51587,1.22638523
51588,-1.316536727
51589,-0.711465868
51590,1.779476846
51591,0.42558004
51592,-1.655213972
51593,-0.302129341
51594,1.986987725
51595,-0.138475948
51596,-1.41480998
51597,0.16243513
51598,1.083036228
51599,-0.213602196
51600,-0.643649202
51601,0.671669261
51602,0.19410998
51603,-0.185988224
51604,0.138882036
51605,0.339489421
51606,-0.205480439
51607,-0.202637824
51608,0.448727046
51609,-0.177054291
51610,-0.169338623
51611,0.263550998
51612,0.188018663
51613,-0.304565868
51614,-0.263550998
51615,0.262738822
51616,0.120201996
51617,-0.137257685
51618,-0.100303693
51619,0.430047006
51620,0.297662375
51621,-0.23512485
51622,-0.233094411
51623,0.271266667
51624,0.281012774
51625,-0.416646108
51626,-0.205480439
51627,0.335834631
51628,0.170962974
51629,-0.324058084
51630,-0.134008982
51631,0.115328942
51632,0.051167066
51633,-0.061319261
51634,-0.163653393
51635,0.004873054
51636,0.129948104
51637,0.088933234
51638,-0.261520559
51639,-0.16243513
51640,0.136039421
51641,0.11573503
51642,-0.127511577
51643,-0.042233134
51644,0.245277046
51645,0.135633333
51646,-0.021522655
51647,-0.152689022
51648,0.078781038
51649,0.191673453
51650,0.045075749
51651,-0.023553094
51652,0.205886527
51653,0.257865768
51654,-0.078781038
51655,-0.105582834
51656,0.069441018
51657,0.182333433
51658,-0.135227246
51659,-0.294007585
51660,0.089745409
51661,0.217663074
51662,-0.169744711
51663,-0.239591816
51664,0.302535429
51665,0.341113772
51666,-0.130354192
51667,-0.132790719
51668,0.221317864
51669,0.252586627
51670,-0.064161876
51671,0.00568523
51672,0.170962974
51673,0.000812176
51674,0.056446208
51675,0.07472016
51676,-0.051167066
51677,-0.087308882
51678,0.066598403
51679,-0.047918363
51680,-0.190049102
51681,0.414615669
51682,0.063755788
51683,-1.330343713
51684,-0.14375509
51685,2.110438423
51686,-0.36953992
51687,-2.211554291
51688,1.698259281
51689,2.239980439
51690,-1.897648403
51691,-1.314506287
51692,2.058459182
51693,0.575020359
51694,-1.572778144
51695,0.376443413
51696,0.811769561
51697,-0.897454092
51698,0.086090619
51699,0.767912076
51700,-0.997351697
51701,-0.67573014
51702,1.322628044
51703,0.267205788
51704,-1.553285928
51705,0.031268762
51706,1.598767764
51707,-0.252992715
51708,-1.423337824
51709,0.590451697
51710,1.16100509
51711,-0.536035928
51712,-0.628217864
51713,0.601416068
51714,0.351672056
51715,-0.553091617
51716,-0.108831537
51717,0.361824251
51718,-0.127105489
51719,-0.216850898
51720,0.336646806
51721,0.021928743
51722,-0.20345
51723,0.280200599
51724,0.245683134
51725,-0.153907285
51726,-0.153501198
51727,0.36953992
51728,0.148628144
51729,-0.251368363
51730,-0.048324451
51731,0.34720509
51732,0.073501896
51733,-0.408930439
51734,0.021522655
51735,0.323245908
51736,0.032487026
51737,-0.456036627
51738,0.035329641
51739,0.38456517
51740,-0.108019361
51741,-0.19045519
51742,0.153907285
51743,0.250556188
51744,-0.016243513
51745,0.060913174
51746,-0.011370459
51747,0.044669661
51748,0.157968164
51749,0.040608782
51750,-0.20710479
51751,-0.08771497
51752,0.230657884
51753,0.023553094
51754,-0.053603593
51755,0.079593214
51756,0.239185729
51757,0.036547904
51758,-0.086902794
51759,0.069847106
51760,0.032893114
51761,-0.024365269
51762,0.021928743
51763,0.084466267
51764,0.019492216
51765,0.056446208
51766,-0.044263573
51767,-0.245277046
51768,0.102334132
51769,0.19776477
51770,-0.262332735
51771,-0.290352794
51772,0.33217984
51773,0.345986826
51774,-0.433295709
51775,-0.153907285
51776,0.531162874
51777,0.279794511
51778,-0.227003094
51779,-0.01868004
51780,0.222536128
51781,-0.046294012
51782,-0.126699401
51783,-0.106801098
51784,0.032080938
51785,-0.033705289
51786,-0.01502525
51787,0.095430639
51788,-0.038578343
51789,-0.022740918
51790,0.058070559
51791,-0.03167485
51792,0.259896208
51793,0.464564471
51794,-1.086691018
51795,-0.556340319
51796,1.987393812
51797,0.301723253
51798,-2.298863174
51799,0.579487325
51800,2.64850479
51801,-1.190649501
51802,-1.794502096
51803,1.350648104
51804,0.927504591
51805,-1.147604192
51806,-0.226190918
51807,0.763039022
51808,-0.877149701
51809,0.071471457
51810,1.093188423
51811,-0.983950798
51812,-0.977453393
51813,1.351460279
51814,0.829637425
51815,-1.528108483
51816,-0.348829441
51817,1.476941417
51818,0.266393613
51819,-1.163441617
51820,0.042233134
51821,1.115523253
51822,-0.159592515
51823,-0.454006188
51824,0.412991317
51825,0.28182495
51826,-0.339489421
51827,0.072283633
51828,0.404463473
51829,-0.299692814
51830,-0.129135928
51831,0.467000998
51832,0.074314072
51833,-0.297256287
51834,0.254210978
51835,0.280606687
51836,-0.288728443
51837,-0.129948104
51838,0.182333433
51839,0.047512275
51840,-0.276951896
51841,-0.090963673
51842,0.192891717
51843,0.093806287
51844,-0.220505689
51845,-0.124262874
51846,0.309032834
51847,0.138475948
51848,-0.257865768
51849,-0.027613972
51850,0.436950499
51851,0.060913174
51852,-0.120608084
51853,0.219287425
51854,0.126293313
51855,-0.000406088
51856,0.109643713
51857,-0.036547904
51858,-0.18842475
51859,0.036953992
51860,0.111674152
51861,-0.284667565
51862,-0.328118962
51863,0.247713573
51864,0.105176747
51865,-0.242840519
51866,0.019898303
51867,0.233094411
51868,0.030050499
51869,0.010964371
51870,0.162841218
51871,-0.058070559
51872,0.002842615
51873,0.164059481
51874,0.048324451
51875,-0.139288124
51876,0.010152196
51877,0.167308184
51878,-0.252992715
51879,-0.277764072
51880,0.134821158
51881,0.036547904
51882,-0.30050499
51883,-0.067410579
51884,0.309032834
51885,0.066192315
51886,-0.166496008
51887,0.215226547
51888,0.451975749
51889,0.040202695
51890,-0.1567499
51891,0.182333433
51892,0.185582136
51893,-0.145379441
51894,-0.054415768
51895,0.14375509
51896,-0.004873054
51897,-0.16243513
51898,0.027207884
51899,0.098273253
51900,-0.243246607
51901,-0.010152196
51902,0.067816667
51903,0.030456587
51904,0.515731537
51905,0.026801796
51906,-1.089939721
51907,-0.101928044
51908,2.051961776
51909,-0.344768563
51910,-2.073484431
51911,1.400596906
51912,1.98414511
51913,-1.381104691
51914,-1.586991218
51915,1.610950399
51916,0.776846008
51917,-1.293795808
51918,0.081623653
51919,0.654613573
51920,-0.345580739
51921,0.089339321
51922,0.779688623
51923,-0.885677545
51924,-0.602228244
51925,1.385165569
51926,0.247713573
51927,-1.466789222
51928,-0.200201297
51929,1.606077345
51930,-0.089339321
51931,-1.48384491
51932,0.265175349
51933,1.145167665
51934,-0.081623653
51935,-0.677354491
51936,0.404463473
51937,0.491366267
51938,-0.181927345
51939,-0.089339321
51940,0.06903493
51941,-0.082435828
51942,-0.038578343
51943,0.238779641
51944,-0.205074351
51945,-0.254210978
51946,0.19410998
51947,0.138882036
51948,-0.311063273
51949,-0.431265269
51950,0.16243513
51951,0.30415978
51952,-0.233906587
51953,-0.246901397
51954,0.400808683
51955,0.289134531
51956,-0.219287425
51957,-0.103958483
51958,0.414209581
51959,0.148222056
51960,-0.364260778
51961,0.047106188
51962,0.289540619
51963,0.011776547
51964,-0.161216866
51965,0.082029741
51966,0.03167485
51967,0.161216866
51968,0.113298503
51969,-0.246089222
51970,0.024365269
51971,0.30619022
51972,0.164871657
51973,-0.375631238
51974,-0.099085429
51975,0.244870958
51976,0.093806287
51977,-0.149034232
51978,-0.082435828
51979,0.251774451
51980,0.082029741
51981,0.055634032
51982,-0.168120359
51983,-0.049542715
51984,0.219693513
51985,0.122232435
51986,-0.026801796
51987,0.052791417
51988,0.411366966
51989,0.010558283
51990,-0.202231737
51991,0.066192315
51992,0.198983034
51993,-0.14375509
51994,-0.376849501
51995,0.192079541
51996,0.230251796
51997,-0.304565868
51998,-0.317966766
51999,0.326494611
52000,0.255023154
52001,-0.252180539
52002,-0.11208024
52003,0.201013473
52004,0.201419561
52005,-0.032893114
52006,-0.02802006
52007,0.04101487
52008,0.099897605
52009,0.092994112
52010,0.080811477
52011,-0.160404691
52012,-0.004873054
52013,-0.058882735
52014,0.182739521
52015,0.449539222
52016,-0.774815569
52017,-1.344150699
52018,0.690755389
52019,2.164042016
52020,-1.467195309
52021,-1.569529441
52022,2.361400699
52023,1.419276946
52024,-1.926480639
52025,-1.037554391
52026,2.056428743
52027,0.123044611
52028,-0.946996806
52029,0.326900699
52030,0.013806986
52031,-0.347611178
52032,0.647303992
52033,0.445072255
52034,-1.652371357
52035,0.047918363
52036,1.639376547
52037,-0.322433733
52038,-1.606889521
52039,0.310251098
52040,1.644655689
52041,-0.566086427
52042,-1.066386627
